id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
9191,F01E,CCNL per i dipendenti delle imprese e delle cooperative artigiane - piccole e medie imprese edili,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese e delle cooperative artigiane - piccole e medie imprese edili (F01E).txt,157621,0.0031,clean
19527,T423,CCNL Ente Nazionale Risi personale non dirigente - quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Ente Nazionale Risi personale non dirigente - quadriennio normativo 2006-2009 e biennio economico 2006-2007 (T423).txt,149607,0.0017,clean
9322,K511,Accordo per il rinnovo del CCNL per il personale dipendente da imprese di pulizia e servizi integrati/multiservizi,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
9172,J271,Accordo di rinnovo del CCNL 27 settembre 2005 per i quadri direttivi e per il personale delle aree professionali delle banche di credito cooperativo casse rurali ed artigiane,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 11 giugno 2022 per i quadri direttivi e il personale delle aree professionali delle Banche di Credito Cooperativo - Casse  (J271).txt,60120,0.0056,clean
9212,A062,"CCNL per i soci lavoratori ed i lavoratori dipendenti delle Cooperative o aziende esercenti attività nel settore Agricoltura ed attività affini""""",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i soci lavoratori ed i lavoratori dipendenti delle Cooperative o aziende esercenti attività nel settore Agricoltura ed attività affini (A062).txt,136600,0.0044,clean
10645,T604,Verbale 19 dicembre 2007 di modifica del CCNL del personale delle fabbricerie aderenti all'AFI ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL del personale delle Fabbricerie (T604).txt,54482,0.0068,clean
9165,K511,Accordo per il rinnovo del CCNL per il personale dipendente da imprese di pulizia e servizi integrati/multiservizi,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
9161,IC31,Verbale di accordo relativo al rinnovo del secondo biennio dell'accordo nazionel 28 luglio 2006,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AUTORIMESSE (IC31).txt,116747,0.0007,clean
14323,K511,CCNL per il personale dipendente da imprese esercenti servizi di pulizia e servizi integrati/multiservizi  19 dicembre 2007,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
9166,K512,Accordo per il rinnovo del CCNL per il personale dipendente da imprese di pulizia e servizi integrati/multiservizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL per il personale dipendente da imprese di pulizia e servizi integratimultiservizi (K512).txt,108234,0.004,clean
9536,G029,"Verbale di accordo per il rinnovo del 2° biennio del CCNL per i dipendenti delle piccole e medie aziende della comunicazione, informatica e dei servizi innovativi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi verbale di accordo 16 settembre 2010 per il rinnovo del CCNL della comunicazione, dell'informatica e dei servizi innovativi scaduto il 30 giug (G029).txt",19683,0.0071,clean
9154,H041,"CCNL per i dipendenti del terziario: commercio, distribuzione e servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del terziario commercio, distribuzione e servizi (H041).txt",186045,0.001,clean
9176,K051,Intesa per il rinnovo del secondo biennio economico del CCNL 18.7.2006 per i lavoratori addetti al settore elettrico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL 18 febbraio 2013 per i lavoratori addetti al settore elettrico (K051).txt,85355,0.0036,clean
9767,D0L1,CCNL per i lavoratori dipendenti dalle industrie di lavanderia e di sterilizzazione tessile e strumentario chirurgico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti dalle industrie di lavanderie e di sterilizzazione tessile e strumentario chirurgico (D0L1).txt,549277,0.0032,clean
15301,H05D,CCNL per i dipendenti del Turismo e dei Pubblici Esercizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del Turismo e dei Pubblici Esercizi (H05D).txt,403826,0.0013,clean
10646,K601,Ipotesi di CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/2° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali (K601).txt,230315,0.0055,clean
9164,H124,Ipotesi di accordo per il rinnovo del CCNL per i dipendenti da aziende farmaceutiche speciali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FARMACIE MUNICIPALIZZATE (H124).txt,275837,0.0008,clean
9772,J267,Accordo in tema di garanzie delle prestazioni indispensabili richieste dall'art. 1 della L. 146/1990 e successive modifiche in relazione all'attribuzione alla Banca d'Italia delle attività dell'Ufficio Italiano Cambi collegate al pagamento di stipendi e p,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera operativa, dei servizi generali e di sicurezza e  (J267).txt",4369,0.0048,clean
9773,J267,Accordo riguardante i diritti sindacali e i rappresentanti dei lavoratori per la sicurezza in relazione alla confluenza del personale dell'Ufficio Italiano Cambi nella Banca d'Italia,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera operativa, dei servizi generali e di sicurezza e  (J267).txt",4369,0.0048,clean
9771,J267,Accordo riguardante il personale delle carriere operativa e se.ge.si. della Banca d'Italia per regolare le ricadute contrattuali della confluenza del personale dell'Ufficio Italiano Cambi nella Banca,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera operativa, dei servizi generali e di sicurezza e  (J267).txt",4369,0.0048,clean
9155,T271,"CCNL per il personale direttivo, docente, educativo, amministrativo, tecnico ed ausiliario occupato nelle scuole aderenti alla FISM",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo dell'accordo ponte 22 maggio 2012 relativo al CCNL FISM in vigore (T271).txt,1458,0.0055,clean
9770,J257,Accordo riguardante il personale della carriera direttiva della Banca d'Italia per regolare le ricadute contrattuali della confluenza del personale dell'Ufficio Italiano Cambi nella Banca,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera direttiva (J257).txt,3884,0.0054,clean
9772,J257,Accordo in tema di garanzie delle prestazioni indispensabili richieste dall'art. 1 della L. 146/1990 e successive modifiche in relazione all'attribuzione alla Banca d'Italia delle attività dell'Ufficio Italiano Cambi collegate al pagamento di stipendi e p,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera direttiva (J257).txt,3884,0.0054,clean
9773,J257,Accordo riguardante i diritti sindacali e i rappresentanti dei lavoratori per la sicurezza in relazione alla confluenza del personale dell'Ufficio Italiano Cambi nella Banca d'Italia,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera direttiva (J257).txt,3884,0.0054,clean
9143,B254,Accordo di rinnovo secondo biennio ccnl energia e petrolio 30.3.2006,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rinnovo biennale parte economica CCNL Energia e Petrolio 14 marzo 2002 (B254).txt,2493,0.0036,clean
9150,I491,"Accordo di rinnovo del CCNL 15 ottobre 1999 e successive modifiche, per i dirigenti delle agenzie marittime raccomandatarie, agenzie aeree e mediatori marittimi",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGENZIE MARITTIME E AEREE Dirigenti (I491).txt,31731,0.0001,clean
9752,J241,"CCNL per i quadri direttivi e per il personale delle aree professionali dipendenti dalle imprese creditizie, finanziarie e strumentali",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
9162,J241,"Accordo di rinnovo del CCNL 12 febbraio 2005 per i quadri direttivi e per il personale delle aree professionali dipendenti dalle imprese creditizie, finanziarie e strumentali",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
9145,B011,"Accordo di rinnovo di II biennio del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e GPL del 10 maggio 2006","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e g (B011).txt",33177,0.003,clean
9144,B011,"Accordo di rinnovo di II biennio del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e GPL del 10 maggio 2006","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e g (B011).txt",33177,0.003,clean
9320,E022,Rinnovo biennale per la parte economica e accordo ponte ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/PANIFICAZIONE Industrie (E022).txt,163733,0.0002,clean
9190,E021,Rinnovo biennale per la parte economica e accordo ponte ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 1° aprile 1948 per gli operai dipendenti dalle aziende di panificazione (E021).txt,12091,0.0068,clean
9147,B011,Conclusione lavori della commissione bilaterale inquadramento,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e g (B011).txt",33177,0.003,clean
9320,E028,Rinnovo biennale per la parte economica e accordo ponte ,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale comunque dipendente da aziende di panificazione anche per attività collaterali e complementari, nonchè da negozi di vendita al m (E028).txt",67618,0.0053,clean
9190,E028,Rinnovo biennale per la parte economica e accordo ponte ,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale comunque dipendente da aziende di panificazione anche per attività collaterali e complementari, nonchè da negozi di vendita al m (E028).txt",67618,0.0053,clean
9146,B011,Conclusione lavori della commissione bilaterale inquadramento,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL per gli addetti all'industria chimica, chimico-farmaceutica, delle fibre chimiche e dei settori abrasivi, lubrificanti e g (B011).txt",33177,0.003,clean
9213,K551,Protocollo d'intesa vincolante - modifiche alla parte salariale CCNL 26/10/2004 per i soci e i dipendenti delle cooperative esercenti servizi di pulizia ed ausiliari,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL per i soci e i dipendenti delle Cooperative esercenti servizi di pulizia ed ausiliari nonché servizi (K551).txt,1355,0.003,clean
9363,V022,CCNL per i dirigenti delle piccole e medie aziende industriali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL 17 dicembre 2019 per i dirigenti e per i quadri superiori delle piccole e medie aziende produttrici di beni e servizi (V022).txt,23514,0.0033,clean
9268,H201,"CCNL per i dipendenti da Aziende esercenti la lavorazione, il commercio, il trasporto, l'esportazione e l'importazione all'ingrosso di fiori freschi recisi, verde e piante ornamentali per imprese commerciali, consortili o cooperative e G.E.I.E.",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FIORI (IMPORT-EXPORT) (H201).txt,160982,0.0002,clean
9151,H061,"Ipotesi di accordo per il rinnovo del CCNL per i dirigenti di aziende alberghiere del 24 giugno 2004, come modificato dall'accordo del 17 aprile 2007",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALBERGHI Dirigenti (H061).txt,110697,0.0,clean
9139,S671,CCNL relativo al personale non dirigente dell'Agenzia Spaziale Italiana ASI per il quadriennio normativo 2002-2005 ed il primo biennio economico 2002-2003,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL relativo al personale non dirigente dell'Agenzia Spaziale Italiana ASI per il secondo biennio economico 2008-2009 (S671).txt,82221,0.0041,clean
9140,S671,CCNL relativo al personale non dirigente dell'Agenzia Spaziale Italiana ASI per il secondo biennio economico 2004-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL relativo al personale non dirigente dell'Agenzia Spaziale Italiana ASI per il secondo biennio economico 2008-2009 (S671).txt,82221,0.0041,clean
15404,I8A2,Accordo di rinnovo del CCNL per i piloti collaudatori sperimentatori e di produzione di aziende di costruzioni aerospaziali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i piloti collaudatori dipendenti da aziende di costruzioni aerospaziali (I8A2).txt,55949,0.0051,clean
9136,S321,CCNL relativo al personale del comparto Scuola per il quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/SCUOLA Comparto PUBBLICO (S321).txt,82309,0.0004,clean
9238,G421,Accordo per il rinnovo della parte economica (biennio 2007/2009) del CCNL per i dipendenti delle industrie Videofonografiche,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 10 luglio 2014 per i dipendenti delle aziende videofonografiche (G421).txt,10826,0.0105,clean
9097,H021,Accordo di modifica dell'art. 27 del CCNL 27 maggio 2004 e successive modifiche per i dirigenti di aziende del terziario della distribuzione e dei servizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte CCNL 27 maggio 2004 per i dirigenti di aziende del terziario della distribuzione e dei servizi (H021).txt,2126,0.0141,clean
9111,IB17,Verbale sulla collazione del CCNL 28 settembre 2006 per i dipendenti delle imprese pubbliche del settore funerario,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese pubbliche del settore funerario (IB17).txt,311244,0.0115,clean
15166,I5B3,"CCNL 13 novembre 2007 per gli addetti agli uffici e per il personale operaio delle società Tirrenia, Caremar, Saremar; Siremar, Toremar","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 13 novembre 2007 per gli addetti agli uffici e per il personale operaio delle società Tirrenia, Caremar, Saremar; Siremar, Toremar (I5B3).txt",200305,0.0026,clean
9112,K321,Verbale di accordo CCNL gas-acqua 9 marzo 2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 10 febbraio 2011 di rinnovo del CCNL unico del settore GAS-ACQUA (K321).txt,60029,0.0023,clean
9086,F055,"Verbale integrativo ccnl legno, arredamento e mobili","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/LEGNO, ARREDAMENTO Artigiane (F055).txt",145341,0.0,clean
9105,I241,"Accordo di rinnovo del CCNL 21 luglio 1995 e successive modifiche per i dirigenti delle imprese di logistica, magazzini generali, terminal operators portuali, interportuali ed aeroportuali ","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte CCNL 21 luglio 1995 e successive modifiche per i dirigenti delle imprese di logistica, magazzini generali, terminal operators portuali,  (I241).txt",2379,0.0164,clean
9071,GI95,Verbale di accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale di accordo (GI95).txt,9517,0.0143,clean
9495,J111,CCNL per i dirigenti delle imprese assicuratrici,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dirigenti (J111).txt,96258,0.0001,clean
9215,J111,Ipotesi di intesa per il rinnovo del ccnl per i dirigenti delle imprese assicuratrici,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dirigenti (J111).txt,96258,0.0001,clean
9085,F055,"Verbale di accordo ccnl legno, arredamento e mobili","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/LEGNO, ARREDAMENTO Artigiane (F055).txt",145341,0.0,clean
9072,T111,Accordo sindacale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo sindacale (T111).txt,1801,0.0039,clean
9803,A221,"CCNL per i dipendenti dalle organizzazioni degli allevatori, consorzi ed enti zootecnici",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di accordo per il rinnovo del CCNL dipendenti organizzazioni allevatori (A221).txt,27567,0.0047,clean
9170,A221,Ipotesi di accordo per il rinnovo del CCNL dipendenti organizzazioni allevatori,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di accordo per il rinnovo del CCNL dipendenti organizzazioni allevatori (A221).txt,27567,0.0047,clean
9160,T231,Rinnovo del CCNL ANINSEI Scuola non statale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL ANINSEI per il personale della scuola non statale - Testo ufficiale edizione 2025 (T231).txt,210676,0.0043,clean
9149,S511,CCNL relativo al personale non dirigente del comparto ENTI PUBBLICI NON ECONOMICI per il quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL relativo al personale non dirigente del comparto ENTI PUBBLICI NON ECONOMICI per il quadriennio normativo 2006-2009 e biennio economico 2006-2007 (S511).txt,92344,0.0055,clean
11689,T245,CCNL ASILS - UGL 2007-2011,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Adeguamento normativo del CCNL ASILS - AISLI - UGL 2015-2018 (T245).txt,123562,0.0033,clean
18647,G0B3,Ipotesi di accordo per il rinnovo del CCNL per i professori d'orchestra della RAI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli artisti del coro della società RAI - Radiotelevisione Italiana (G0B3).txt,113970,0.0027,clean
9044,V920,Verbale di accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti delle sedi nazionali delle Associazioni di Rappresentanza e di Categoria (V920).txt,92539,0.0023,clean
9307,G022,"Ipotesi di accordo per il rinnovo del secondo biennio del ccnl 25 gennaio 2006 per i dipendenti delle aziende esercenti l'industria della carta e cartone, della cellulosa, pasta, legno, fibra vulcanizzata e presfibra e per le aziende cartotecniche e trasf","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 4112009 per il rinnovo del CCNL per le aziende esercenti l'industria della carta e cartone, della cellulosa, pasta legno, fibra vulcanizzata e (G022).txt",33991,0.0024,clean
9286,J121,Ipotesi di intesa CCNL per la disciplina dei rapporti fra le imprese di assicurazione e il personale dipendente non dirigente,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
9496,J121,CCNL contenente la disciplina dei rapporti fra le imprese di assicurazione e il personale dipendente non dirigente,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
9047,S001,CCNL relativo al personale del comparto ministeri per il quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL relativo al personale del comparto MINISTERI biennio economico 2008-2009 (S001).txt,101281,0.0058,clean
9613,A151,CCNL per i dirigenti dei Consorzi Agrari,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 4 dicembre 2009 per i dirigenti dei Consorzi Agrari (A151).txt,36618,0.0054,clean
9084,S811,Recepimento del provvedimento di concertazione per il personale non dirigente delle Forze armate (quadriennio normativo 2006-2009 e biennio economico 2006-2007),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FORZE ARMATE (Esercito - Marina - Aeronautica) (S811).txt,37201,0.0005,clean
9083,S831,Recepimento dell'accordo sindacale e del provvedimento di concertazione per il personale non dirigente delle Forze di polizia ad ordinamento civile e militare (quadriennio normativo 2006-2009 e biennio economico 2006-2007),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/POLIZIA - PENITENZIARI - FORESTALI (S831).txt,35430,0.0,clean
9083,S821,Recepimento dell'accordo sindacale e del provvedimento di concertazione per il personale non dirigente delle Forze di polizia ad ordinamento civile e militare (quadriennio normativo 2006-2009 e biennio economico 2006-2007),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CARABINIERI - GUARDIA DI FINANZA (S821).txt,35430,0.0,clean
9075,H062,Accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALBERGHI Dipendenti Catene Alberghiere (H062).txt,208916,0.0015,clean
9075,K451,Accordo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Protocollo di intesa Turismo Confindustria (K451).txt,3792,0.0055,clean
9070,H341,Ipotesi di accordo di rinnovo del CCNL per i dipendenti da aziende ortofrutticole ed agrumarie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL per i dipendenti da aziende ortofrutticole ed agrumarie (H341).txt,757,0.0106,clean
8994,H058,Ipotesi di accordo per il rinnovo del CCNL turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di correzione e integrazione dei testi siglati il 18 luglio 2018 (H058).txt,4771,0.0067,clean
9007,E016,CCNL dipendenti cooperative di trasformazione prodotti agricoli e zootecnici,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALIMENTARISTI Cooperative (E016).txt,362695,0.0001,clean
9033,K700,Protocollo d'intesa in materia di Responsabilità Sociale d'Impresa - CCNL per il personale non dirigente di Poste Italiane SpA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Avviso comune in materia di contratti a tempo determinato (K700).txt,5297,0.0083,clean
9101,I112,Accordo di rinnovo CCNL 6 aprile 2005 per i dirigenti delle aziende di autotrasporto e spedizione merci di servizi logistici e di trasporto combinato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AUTOTRASPORTI Dirigenti (I112).txt,51940,0.0,clean
9081,K411,Ipotesi di accordo per il rinnovo della parte economica del ccnl 3 dicembre 2005 per il personale dipendente da imprese esercenti servizi di telecomunicazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo collettivo per la disciplina delle collaborazioni nelle attività di vendita di beni e servizi e di recupero crediti realizzati attraverso call (K411).txt,13151,0.0043,clean
9035,H052,Ipotesi di accordo per il rinnovo del CCNL per i dipendenti da aziende del settore turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo intervento straordinario bilateralità turismo (H052).txt,16495,0.0158,clean
8993,H052,Ipotesi di accordo per il rinnovo del CCNL per i dipendenti da aziende del settore turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo intervento straordinario bilateralità turismo (H052).txt,16495,0.0158,clean
9189,E027,Verbale di intesa ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/PANIFICAZIONE CONFCOMMERCIO (E027).txt,149754,0.0,clean
10555,T511,Protocollo di intesa 26 luglio 2007 per il rinnovo del CCNL dipendenti ANAS 2006-2009,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ANAS (Ente Nazionale per le Strade) (T511).txt,141996,0.0,clean
16717,T511,CCNL dipendenti ANAS 2006-2009 - Protocollo del 26 luglio 2007 coordinato con il CCNL 2002-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ANAS (Ente Nazionale per le Strade) (T511).txt,141996,0.0,clean
9089,E052,Rinnovo del CCNL 24 luglio 2003 per gli addetti all'industria olearia e margariniera,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 27 maggio 1967 per gli addetti all'industria olearia, dei grassi, della margarina, saponi e prodotti della detergenza ed affini (E052).txt",309705,0.0052,clean
8986,J2E0,CCNL per i dipendenti delle imprese finanziarie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo collettivo nazionale di lavoro dei dipendenti società finanziarie e servizi (J2E0).txt,2296,0.0087,clean
9049,E012,Verbale di accordo per il rinnovo del ccnl 14 luglio 2003,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALIMENTARISTI Industrie (E012).txt,451179,0.0002,clean
9090,E042,Accordo per il rinnovo del CCNL per i dipendenti delle aziende di lavorazione della foglia di tabacco secco allo stato sciolto,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 ottobre 1970 per i dipendenti dalle aziende di lavorazione della foglia del tabacco (E042).txt,7572,0.0102,clean
9968,E042,CCNL per i dipendenti delle aziende di lavorazione della foglia di tabacco secco allo stato sciolto,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 ottobre 1970 per i dipendenti dalle aziende di lavorazione della foglia del tabacco (E042).txt,7572,0.0102,clean
9292,I100,"Accordo per il rinnovo della parte economica del CCNL logistica, trasporto merci e spedizione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 26 gennaio 2011 per il rinnovo del CCNL logistica, trasporto merci e spedizione (I100).txt",144574,0.0037,clean
9550,I655,"CCNL per i marittimi imbarcati su unità da diporto destinate a scopi commerciali, anche non in via esclusiva","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i marittimi imbarcati su unità da diporto destinate a scopi commerciali, anche non in via esclusiva (I655).txt",23000,0.0265,noisy
9054,K700,CCNL per il personale non dirigente di Poste Italiane SpA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Avviso comune in materia di contratti a tempo determinato (K700).txt,5297,0.0083,clean
9045,T156,"CCNL per i soci lavoratori ed i lavoratori dipendenti delle cooperative esercenti attività nel settore socio-sanitario, assistenziale-educativo e di inserimento lavorativo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i soci lavoratori ed i lavoratori dipendenti delle cooperative esercenti attività nel settore socio-sanitario, assistenziale-educativo e di i (T156).txt",130385,0.0048,clean
9032,K700,Verbale di accordo - CCNL per il personale non dirigente di Poste Italiane SpA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Avviso comune in materia di contratti a tempo determinato (K700).txt,5297,0.0083,clean
9046,H054,CCNL per i soci lavoratori ed i lavoratori dipendenti delle cooperative esercenti attività nel settore turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i soci lavoratori ed i lavoratori dipendenti delle cooperative esercenti attività nel settore turismo (H054).txt,132470,0.0038,clean
9214,K551,Accordo di rinnovo della parte economica del CCNL per i soci e i dipendenti delle Cooperative esercenti servizi di pulizia ed ausiliari nonché servizi integrativi e multiserviziai vari settori merceologici stipulato in data 26/10/2004,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL per i soci e i dipendenti delle Cooperative esercenti servizi di pulizia ed ausiliari nonché servizi (K551).txt,1355,0.003,clean
